imgAlt,imgName,isMeme
"Even if you approach the Warsaw Jingle Bench as strangers, you leave as friends. Friends with a jingle and free food",mcdonalds_switzerland_1991,0
Our 24 hours of joy started in #sydney #australia with a giant ball pit. #imlovinit,mcdonalds_switzerland_1992,0
Which one is your favourite? #McFlurry #icecream #food #McDonalds #refreshing #Daim #Toblerone #MMs #MandMs #MundM,mcdonalds_switzerland_1994,0
Yesterday we won #gold at the Swiss Poster Awards 2014 for our Royals campaign and we're proud! Do you remember it?,mcdonalds_switzerland_1995,0
#TheClassicBurger #McDonalds #SignatureLine #burger #food,mcdonalds_switzerland_1996,0
Have you already tried our Must Haves TS and Deluxe? Aren't they delicious? #burger #food #delicious #McDonalds,mcdonalds_switzerland_1999,0
#jobs #job #apprenticeship #lehre #apprentissage #learn #McDonalds #Lehrling #apprenti #school #work #Ausbildung,mcdonalds_switzerland_2000,0
Let it snow #snow #winter #fries #food #McDonalds,mcdonalds_switzerland_2001,0
Your favorite burgers Royal TS and Deluxe are now available in a tasty mini format! A Mmmust Have!,mcdonalds_switzerland_2002,0
Merci pour votre visite @officialgshc au McDonald's Balexert. Sympa! #gshc #fun #mcdonalds,mcdonalds_switzerland_2003,0
How many coke glasses can you align in a minute? Find out in our new Coke Glass Game! Every player has the chance to win,mcdonalds_switzerland_2004,0
Happy Valentinesday! ,mcdonalds_switzerland_2005,0
#McDonalds #CokeGlass #color #pink #green #orange #turquoise #colorful,mcdonalds_switzerland_2006,0
#goodmorning #coffee #monday #McCafé #McDonalds,mcdonalds_switzerland_2007,0
#sweet #music #mcdonalds,mcdonalds_switzerland_2008,0
#McDonalds #coupons,mcdonalds_switzerland_2009,0
Le @officialGSHC en visite au McDonald's de la #Praille pour montrer la #Coupe #Spengler aux #fans,mcdonalds_switzerland_2010,0
#Repost @mcdonaldsleb ・・・ It just goes with every meal! #fries #McDonalds #Lebanon #yummy,mcdonalds_switzerland_2011,0
#Repost @mcdonalds ego ・・・ Burger bells burger bells Big Mac all the way! #Burger #Christmas #Yummy #Imlovinit,mcdonalds_switzerland_2012,0
#nice #hot #beverage #McCafé,mcdonalds_switzerland_2014,0
#Gift #idea ! #McDonalds #coupons !,mcdonalds_switzerland_2015,0
The one and only: the Big Mac 😍 #BigMac #yummy ,mcdonalds_switzerland_2016,0
#Repost @mcdonaldsleb ・・・ A well decorated #christmastree 😊🎄#McDonalds #BigMac #Lebanon #seasonsgreetings,mcdonalds_switzerland_2017,0
#Penguins #Madagascar #HappyMeal #toys,mcdonalds_switzerland_2018,0
Mmmmmmmmh #McChicken 😍 #Repost @beso0.0 ・・・ #Mc_Chicken #McChicken #mcdonalds #Chicken #spicy #Mc_Chicken_spicy #yummy,mcdonalds_switzerland_2019,0
#cool #magnets #fries #BigMac #ApplePie #ChickenMcNuggets #Drink,mcdonalds_switzerland_2020,0
Our #new #HappyMeal promotion: #Penguins of #Madagascar ,mcdonalds_switzerland_2021,0
#Ready for #ski ?,mcdonalds_switzerland_2022,0
#F1 #Formula1 #Art,mcdonalds_switzerland_2023,0
#cool #shoes 😁 @ronaldmcdonald,mcdonalds_switzerland_2024,0
#Repost from @ronaldmcdonald --- Make a wish! #Amazing moment in #Thailand! ,mcdonalds_switzerland_2025,0
The #new @ronaldmcdonald #costume ! #cool,mcdonalds_switzerland_2026,0
#Happy #Halloween 🎃👻😈,mcdonalds_switzerland_2027,0
#SchwiizerWuche #SemainesSuisses #McFondue #Sun #Yummy ,mcdonalds_switzerland_2028,0
#autumn #fries,mcdonalds_switzerland_2029,0
#office #companions #Mario #Luigi #Yoshi #Toad 😎,mcdonalds_switzerland_2030,0
Our #new #Chocolate #Chips #Latte . #Delicious #Coffee #Break,mcdonalds_switzerland_2031,0
#Old #School #Happy #Meal are #cool 👍,mcdonalds_switzerland_2032,0
Ronald McDonald is now on #Instagram 🎉😃 @ronaldmcdonald,mcdonalds_switzerland_2033,0
#coffee #break #macaron #choco-orange #delicious #afternoon,mcdonalds_switzerland_2034,0
#Snack #Wrap #Chicken #Cocktail #yummy,mcdonalds_switzerland_2035,0
#Junior #Club #Competition #Winnner #400winners #HardWork,mcdonalds_switzerland_2036,0
#Crispy #McBacon #Bacon #McDeal,mcdonalds_switzerland_2037,0
#Achtung #Attention #Minion #Minions #Toy,mcdonalds_switzerland_2038,0
#Nüssli #Rampon #Salad #Fresh #Healthy #Lovingit,mcdonalds_switzerland_2039,0
#HappyMeal #Dragons #Fans #WeLove #cute,mcdonalds_switzerland_2040,0
#Cool #Menu #TheChickenClub #Salad #Fruits #Apple,mcdonalds_switzerland_2041,0
#Birthday #Party #Training at #McDonalds #LetsPlay,mcdonalds_switzerland_2042,0
#McWrap #Chicken #Tasty #delicious #new #TryIt,mcdonalds_switzerland_2043,0
#TheChickenClub #burger #delicious #chicken #Signature #RenéSchudel #food,mcdonalds_switzerland_2044,0
#nice #ride ! #car #mcdonalds #lovingit 🚘,mcdonalds_switzerland_2045,0
#Repost from @andikeller with @repostapp --- 🚁 #helicopter #stans #buochs #engelberg #titlis #melchsee #frutt,mcdonalds_switzerland_2049,0
#Morning #Break in the #Sun ! #Iced #Latte #Machiatto -#delicious #coffee,mcdonalds_switzerland_2050,0
#Back to #School !,mcdonalds_switzerland_2051,0
#Happy #Meal #toys ! #Ben10 #HelloKitty,mcdonalds_switzerland_2052,0
Perfect #coffee #treat : #Espresso #Deluxe ! #McCafé,mcdonalds_switzerland_2054,0
Happy #Birthday Ronald McDonald House Charities #RMHC #20years #20years20stories 🎉🎊🎁💝,mcdonalds_switzerland_2055,0
Our office #friends 😁 #minions #cute #funny,mcdonalds_switzerland_2056,0
Grand Chicago Classic is back 😊 ! #mcdonalds #lunch #yummy #delicious,mcdonalds_switzerland_2057,0
Next week = Ronald McDonald House Charities anniversary!  #RMHC #20years #mcdonalds #birthday,mcdonalds_switzerland_2058,0
☀️☀️☀️ = #McFlurry 😍😍😍 #sun #lovingit #oreo,mcdonalds_switzerland_2059,0
#Repost from @mcdonalds,mcdonalds_switzerland_2060,0
#LABacon #LA #now #WinATrip #USAtrip #StarsOfAmerica www.stars-of-america.ch,mcdonalds_switzerland_2061,0
#Lausanne #thriathlon #2014 : #Team #McDonalds finishes 12 of 63 ! #Congrats,mcdonalds_switzerland_2062,0
Happy #sunny #weekend ☀️☺️,mcdonalds_switzerland_2063,0
Enjoying the #sun and a #delicious #passionfruit Virgin #Mojito 😍 #McCafé,mcdonalds_switzerland_2064,0
New #hot #breakfast in #Zurich and #Lausanne #pancakes,mcdonalds_switzerland_2065,0
#icon #mcdonalds,mcdonalds_switzerland_2066,0
#icon #zurich #station #bigmac #mcdonalds,mcdonalds_switzerland_2067,0
#morning #rio #riodejaneiro #worldcup,mcdonalds_switzerland_2068,0
McDonald's Switzerland Marketing / Communications Team READY! #WorldCup #SUIvsFRA #SUI #FRA,mcdonalds_switzerland_2069,0
#Fries in #WorldCup #fever #FryFutbol gol.mcd.com,mcdonalds_switzerland_2070,0
Coupe Sundae #delicious,mcdonalds_switzerland_2071,0
On parle de Patrick dans la Tribune de Genève! #voiceofmcdonalds,mcdonalds_switzerland_2072,0
#ThePrimeBurger #Signature #Salads,mcdonalds_switzerland_2073,0
#selfie,mcdonalds_switzerland_2074,0
Win with #ThePrimeBurger ! Just share your best pic and use #ThePrimeBurger,mcdonalds_switzerland_2075,0
#ThePrimeBurger #sun #lovinit,mcdonalds_switzerland_2076,0
"Guys, vote for @patrick_reis as Voice of McDonald's Fan Favourite! He needs you!",mcdonalds_switzerland_2077,0
Side Dishes! #ThePrimeBurger,mcdonalds_switzerland_2079,0
The Caeser Salads ! #ThePrimeBurger,mcdonalds_switzerland_2080,0
The Chips! #ThePrimeBurger,mcdonalds_switzerland_2081,0
#ThePrimeBurger #Ingredients,mcdonalds_switzerland_2082,0
The delicious #ThePrimeBurger,mcdonalds_switzerland_2084,0
#ThePrimeBurger #new @reneschudel,mcdonalds_switzerland_2085,0
Instagram Pic No1 :-) #spring,mcdonalds_switzerland_2086,0
